id,trigger,conditions,script,text,options,notes
#convPlayerKnowsTJGreetingSpacer,PickGreeting,"!$contact_printedFirstReturnGreeting
$voice == spacer","$reactedPlayerKnowsTJ = true 90
$contact_printedFirstReturnGreeting = true 0
ShowPersonVisual
FireAll PopulateOptions","After a short wait, your connection request is accepted.

""Bright stars and long burns."" $HeOrShe looks you over, ""Ah, I know it. $PlayerName! I've heard stories- leaping to and from hyperspace with nary a care."" $PersonName grins, ""Magnificent. I'd ask you to show me how, but ya'know. In my position, I can't take risks like I used to.""

$HeOrShe shakes $hisOrHer head, then says ""So how can I be helping?""",,
#convPlayerKnowsTJGreetingAristo,PickGreeting,"!$contact_printedFirstReturnGreeting
$voice == aristo","$reactedPlayerKnowsTJ = true 90
$contact_printedFirstReturnGreeting = true 0
ShowPersonVisual
FireAll PopulateOptions","After a short wait, your connection request is accepted.

""Salutations captain,"" $heOrShe glances at you, then away, then back again in earnest. ""Captain $playerName! Why, are you not the one hopping to and fro across hyperspace? Of course you are!""

Then, more to $himOrHerself, $heOrShe says ""My stars, this should provide a diverting anecdote.""

$personName looks to you impatiently. ""Well do go on, $playerSirOrMadam. My attention is yours.""",,
#convPlayerKnowsTJGreetingOfficial,PickGreeting,"!$contact_printedFirstReturnGreeting
$voice == official","$reactedPlayerKnowsTJ = true 90
$contact_printedFirstReturnGreeting = true 0
ShowPersonVisual
FireAll PopulateOptions","After a short wait, your connection request is accepted.

""This is $post $personName."" $HisOrHer eyes flick over you as a small frown forms.

""Captain $playerName, I see. Let there be no irregular hyperspace antics on my watch, $playerSirOrMadam. Consider that an official request.""",,
#convPlayerKnowsTJGreetingBusiness,PickGreeting,"!$contact_printedFirstReturnGreeting
$voice == business","$reactedPlayerKnowsTJ = true 90
$contact_printedFirstReturnGreeting = true 0
ShowPersonVisual
FireAll PopulateOptions","After a short wait, your connection request is accepted.

""Welcome, captain!"" $PersonName smiles broadly, ""One hears things about you. Flitting across the hyperspace boundary and the like, allegedly. One only imagines the profits that could be made by an enterprising trader who could dodge tariff patrols at the flick of a switch."" 

$HeOrShe winks quite blatantly, then switches gears. ""So what legitimate business brings you here?""",,
#convPlayerKnowsTJGreetingScientist,PickGreeting,"!$contact_printedFirstReturnGreeting
$voice == scientist","$reactedPlayerKnowsTJ = true 90
$contact_printedFirstReturnGreeting = true 0
ShowPersonVisual
FireAll PopulateOptions","After a short wait, your connection request is accepted.

""Yes, what? I'm in the middle of,"" $heOrShe looks at you with a shock of recognition.

""Oh! I am by nature a skeptic, but I have had it on some authority that you've managed a tecknique with which to leap to and from hyperspace without engagement with a Durand-Patel conjunction."" $HeOrShe thinks for a moment, ""I'll only believe it when I receive sensor logs. In triplicate.""

$personName starts tapping at buttons, lost in thought. You think it best to begin your inquiry before $heOrShe becomes more distracted.",,
#convPlayerKnowsTJGreetingVillain,PickGreeting,"!$contact_printedFirstReturnGreeting
$voice == villain","$reactedPlayerKnowsTJ = true 90
$contact_printedFirstReturnGreeting = true 0
ShowPersonVisual
FireAll PopulateOptions","After a short wait, your connection request is accepted.

""$PlayerName, of course it would be you."" $HeOrShe grins carnivorously, ""Rumor has it you've been jumping to and from hyperspace with little regard for the positioning of jump-points."" $PersonName wags a finger at you, ""Naughty, naughty. Whatever will the authorities think?""

""Naturally I bear no criticism of your cleverness,"" $heOrShe continues magnaminously, ""Let me welcome you to my humble orbit as a... kindred spirit.""",,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"# fusion lamp color changing, just because",,,,,,
fusionLampBeginPlayer,OpenInteractionDialog,"$customType == fusion_lamp score:1000
$faction.id == player","ShowDefaultVisual
FireBest FusionLampMainOptions","Your comms officer establishes a connection to the fusion lamp's governor, then switches the command terminal to your display interface.

""Welcome, [CUSTOMER NAME]! Please review the spectrum customization options for your Fabrique Orbitale [PRODUCT NAME] below. If you require assistance from a customer service expedition, please contact [COMM ID CORRUPTED].""",,
fusionLampBeginNonPlayer,OpenInteractionDialog,"$customType == fusion_lamp score:1000
$faction.id != player",ShowDefaultVisual,"Your comms officer tries to establish a connection to the fusion lamp's governor interface, but the terminal is secured. Each failed login dumps the display feed back to an advertisement for the ""Fabrique Orbitale Plasma Dynamo"".

Bronzed, athletic sophisticates lounge in the midst of an unlikely display of glassware in primitive-chic luxury as several suns set on some watery horizon; the suns' glows flare to fill the screen with a rising fanfare, which crescendos, then fades to the Fabrique Orbitale logo and its distinctive orbiting-O. 

You terminate the feed.",100:defaultLeave:Leave,
fusionLampMainOptions,FusionLampMainOptions,,,,"0:fusionLamp_changeColor:Adjust the lamp's visible emission range
1:fusionLamp_help:Help
100:defaultLeave:Leave",
fusionLampHelp,DialogOptionSelected,$option == fusionLamp_help,,"""Please consult your Fabrique Orbitale Orbital Fusion Lamp Non-AI Classified Expert System Manual Agent (tm) for instructions on how to reconfigure the Orbital Fusion Lamp Product (tm) for other industrial and military applications.""

Your breath catches at the words ""military applications"", but there is no more information forthcoming. And, needless to say, you're not in possession of a Fabrique Orbitale Orbital Fusion Lamp Non-AI Classified Expert System Manual Agent (tm).",,
fusionLampColorOptions,DialogOptionSelected,$option == fusionLamp_changeColor,SetShortcut fusionLamp_goBack ESCAPE,"""Please enjoy the multitude of color options provided to ensure optimal comfort and health to your [COLONISTS / EMPLOYEES / CUSTOMERS / OTHER].""

After a moment's contemplation, you decide to set the color to...","0:fusionLamp_orange:Factory-default orange
1:fusionLamp_red:Foreboding red, like Askonia
2:fusionLamp_blue:Actinic blue, like Isirah
3:fusionLamp_white:Incandescent white, like Hybrasil
4:fusionLamp_yellow:Comfortable yellow, like Corvus
5:fusionLamp_green:Calming green, like no star in the galaxy
6:fusionLamp_goBack:Go back",
fusionLampOrange,DialogOptionSelected,$option == fusionLamp_orange,"unset $core_lampGlowColor
unset $core_lampLightColor
FireBest FusionLampMainOptions",Thank you for using the Fabrique Orbitale Color Selector (tm)!,,
fusionLampRed,DialogOptionSelected,$option == fusionLamp_red,"SetColor $core_lampGlowColor 255,50,50,255
SetColor $core_lampLightColor 255,50,50,255
FireBest FusionLampMainOptions",Thank you for using the Fabrique Orbitale Color Selector (tm)!,,
fusionLampBlue,DialogOptionSelected,$option == fusionLamp_blue,"SetColor $core_lampGlowColor 210,230,255,255
SetColor $core_lampLightColor 210,230,255,255
FireBest FusionLampMainOptions",Thank you for using the Fabrique Orbitale Color Selector (tm)!,,
fusionLampWhite,DialogOptionSelected,$option == fusionLamp_white,"SetColor $core_lampGlowColor 245,250,255,255
SetColor $core_lampLightColor 245,250,255,255
FireBest FusionLampMainOptions",Thank you for using the Fabrique Orbitale Color Selector (tm)!,,
fusionLampYellow,DialogOptionSelected,$option == fusionLamp_yellow,"SetColor $core_lampGlowColor 255,225,125,255
SetColor $core_lampLightColor 255,225,125,255
FireBest FusionLampMainOptions",Thank you for using the Fabrique Orbitale Color Selector (tm)!,,
fusionLampGreen,DialogOptionSelected,$option == fusionLamp_green,"SetColor $core_lampGlowColor 100,255,100,255
SetColor $core_lampLightColor 100,255,100,255
FireBest FusionLampMainOptions",Thank you for using the Fabrique Orbitale Color Selector (tm)!,,
fusionLampGoBack,DialogOptionSelected,$option == fusionLamp_goBack,FireBest FusionLampMainOptions,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
# contact missions,,,,,,
contactDefaultGreeting,PickGreeting,MissionHubCMD hasHub,"ShowPersonVisual
FireAll PopulateOptions","""It's good to see you, captain."" says $personName.
OR
""Greetings, captain."" says $personName, ""Shall we discuss business?""",,
contactGreetingSoldier,PickGreeting,"MissionHubCMD hasHub
$voice == soldier","ShowPersonVisual
FireAll PopulateOptions","""This is $personName,"" $heOrShe says crisply, ""Comm line is open.""
OR
""Comms open, $personName speaking. What is your query?""
OR
""Line's open. State your request.""",,
contactGreetingFaithful,PickGreeting,"MissionHubCMD hasHub
$voice == faithful","ShowPersonVisual
FireAll PopulateOptions","""Blessings be upon you,"" $heOrShe says, making a sign of $hisOrHer faith.
OR
""Blessings of Ludd be upon you, captain.""
OR
""It looks like Providence has brought us together once more, captain.""",,
contactGreetingSpacer,PickGreeting,"MissionHubCMD hasHub
$voice == spacer","ShowPersonVisual
FireAll PopulateOptions","""Oh hullo,"" says $personName, ""What's the plan?""
OR
""Bright stars and cool jets, capt'n,"" $heOrShe says.",,
contactGreetingAristo,PickGreeting,"MissionHubCMD hasHub
$voice == aristo","ShowPersonVisual
FireAll PopulateOptions","""Oh, it's the space captain, how delightful"" says $personName. ""Speaking with you is always so colorful.""",,
contactGreetingOfficial,PickGreeting,"MissionHubCMD hasHub
$voice == official","ShowPersonVisual
FireAll PopulateOptions","""Greetings once more captain,"" says $personName as $heOrShe pulls up a datapad, ""Let me just pull up my agenda and we can proceed.""",,
contactGreetingBusiness,PickGreeting,"MissionHubCMD hasHub
$voice == business","ShowPersonVisual
FireAll PopulateOptions","""You're back, wonderful,"" says $personName. ""Let's get down to business, shall we?""
OR
""Back for more? I'm sure we'll make lots of credits together.""
OR
""Captain! So good to see you. I've been going over some exciting opportunities.""",,
contactGreetingScientist,PickGreeting,"MissionHubCMD hasHub
$voice == scientist","ShowPersonVisual
FireAll PopulateOptions","""Salutations captain! Um, I had some notes here, one moment,"" $heOrShe says while fumbling with a datapad. ""Ah-ha, there we are.""
OR
""Greetings!"" $heOrShe says, then pauses. ""Um."" $HeOrShe seems to examine you, ""Should I have been expecting you?""",,
contactGreetingVillain,PickGreeting,"MissionHubCMD hasHub
$voice == villain","ShowPersonVisual
FireAll PopulateOptions","""You made it back alive,"" says $personName. ""Well done.""
OR
""$playerName, ah! Back so soon? I'm sure I can find some use for you.""
OR
""I'm sure I've got opportunities that you'd simply kill for,"" $heOrShe says, then smiles at this idea.",,
contactGreetingPather,PickGreeting,"MissionHubCMD hasHub
$voice == pather","ShowPersonVisual
FireAll PopulateOptions","""$playerName, it seems the Path has brought you to me once more,"" says $personName.
OR
""Our Paths meet once more, captain."" $HeOrShe nods reverently for a moment.",,
,,,,,,
contactOpenMHOptionText,UpdateMHOpenOptionText,,"#SetOptionText mh_open ""Inquire about available jobs""",,,
contactMHOpenText,MHOpenText,,FireBest ContactPreMissionListText,"$HeOrShe looks thoughtful, ""Give me just a moment...""
OR
""Let's see here,"" $heOrShe taps at $hisOrHer datapad.
OR
$personName nods and you see light flicker over $hisOrHer face as $heOrShe scrolls the contents of a holodisplay.",,
contactNoMissions,ContactPreMissionListText,$mh_count <= 0,,"""Nothing right now, I'm afraid.""
OR
""Everything is settled at present. Another time perhaps?""
OR
""No, there's nothing coming up. I should have something for you next time.""",,
contactNoMissionsSuspended,ContactPreMissionListText,"$mh_count <= 0
$mHub_contactSuspended",,"""We haven't been in touch in a while; I don't have anything for you right now.""
OR
""It's a bit of a surprise to hear from you again. I'm sure you can understand why I don't have anything to offer.""
OR
""To be honest, I didn't think you'd be back, so I haven't reserved any opportunities for you.""",,
contactOneMission,ContactPreMissionListText,"$mh_count == 1
$mh_firstInlineBlurb != null",$mh_doNotPrintBlurbs = true 0,"""Just this one opportunity, it's yours if you want it.""
OR
""That's it. Are you interested?""",,
contactMultipleMissionsPre,ContactPreMissionListText,$mh_count > 1,,,,
contactMultipleMissionsPost,MHPostMissionListText,$mh_count > 1,,"""So, how about it?""
OR
""Does anything catch your interest?""
OR
""That's it. What do you think?""
OR
""Interested in any of these?""
OR
""And that's the list. Let me know what you think you can handle.""",,
contactAddMhubCloseOption,AddMHCloseOption,,"SetShortcut mh_close ""ESCAPE""",,"1000:mh_close:""Not right now.""",
contactAddMhubCloseOptionNothing,AddMHCloseOption,$mh_count <= 0,"SetShortcut mh_close ""ESCAPE""",,"1000:mh_close:""Maybe next time.""",
contactConvEnd,DialogOptionSelected,"$option == cutCommLink
MissionHubCMD hasHub score:100","ShowDefaultVisual
EndConversation DO_NOT_FIRE
FireAll PopulateOptions",You cut the comm link.,,
contactMissionAcceptGeneric,DialogOptionSelected,$option == contact_accept,"FireBest ContactPrintAcceptText
Call $mHub accept $missionId
FireBest ContactPostAccept
Call $mHub returnToList",,,
contactMissionAcceptGenericNT,DialogOptionSelected,$option == contact_acceptNoText,"Call $mHub accept $missionId
FireBest ContactPostAccept
Call $mHub returnToList",,,
contactMissionDeclineGeneric,DialogOptionSelected,$option == contact_decline,"ShowPersonVisual
FireBest ContactPrintDeclineText
Call $mHub returnToList",,,
contactMissionAcceptGenericBar,DialogOptionSelected,$option == contact_acceptBar,"FireBest ContactPrintAcceptText
BarCMD accept $missionId
FireBest ContactPostAccept
BarCMD returnFromEvent true",,,
contactMissionAcceptGenericBarNT,DialogOptionSelected,$option == contact_acceptBarNoText,"BarCMD accept $missionId
FireBest ContactPostAccept
BarCMD returnFromEvent false",,,
contactMissionDeclineGenericBar,DialogOptionSelected,$option == contact_declineBar,"FireBest ContactPrintDeclineText
BarCMD returnFromEvent true",,,
contactMissionDeclineGenericBarNC,DialogOptionSelected,$option == contact_declineBarNoContinue,BarCMD returnFromEvent false,,,
contactPrintAcceptTextGeneric,ContactPrintAcceptText,,,"""Great! I you won't regret it.""
OR
$HeOrShe claps $hisOrHer hands together, ""Excellent!""
OR
""I always enjoy doing business with you.""
OR
$HeOrShe smiles, ""I knew you'd say yes.""
OR
""A wise choice,"" $heOrShe says, giving a smile that you suppose is meant to be mysterious.
OR
""Lovely! I'm sure you'll get the results I- ah, we are hoping for.""
OR
$HeOrShe simply nods, then says ""Good, good.""",,
contactPrintAcceptTextSpacer,ContactPrintAcceptText,$voice == spacer,,"""Aye, a good dealing,"" $heOrShe says.
OR
$HeOrShe nods, ""That'll do.""
OR
""Green across the board,"" $heOrShe says.
OR
""That's an aye,"" $heOrShe says with a nod.
OR
""Good dealing,"" $heOrShe says.
OR
""Burn bright,"" $heOrShe says.
OR
$HeOrShe looks pleased. ""Burn bright, captain.""
OR
$HeOrShe nods. ""All systems go.""",,
contactPrintAcceptTextSoldier,ContactPrintAcceptText,$voice == soldier,,"At that, $heOrShe gives a small salute, ""Captain.""
OR
""Then that's affirmative,"" $heOrShe says.
OR
$HeOrShe nods, ""Then the operation is a go.""
OR
""Then the mission is a go,"" $heOrShe says with a nod.
OR
""Acknowledged, captain,"" $heOrShe says with a nod. ""I'll await your confirm.""",,
contactPrintAcceptTextFaithful,ContactPrintAcceptText,$voice == faithful,,"$HeOrShe smiles, ""Blessings of Ludd be upon you, captain.""
OR
""May this agreement be blessed,"" $heOrShe says softly.
OR
$HeOrShe smiles, then clasps $hisOrHer hands together. ""May this labor bear sweet fruit.""
OR
""Let our works bear the fruit of harmony,"" $heOrShe says, then bows $hisOrHer head for a moment.
OR
""Ludd bless,"" $heOrShe says.
OR
$HeOrShe nods, and says ""Blessings.""",,
contactPrintAcceptTextAristo,ContactPrintAcceptText,$voice == aristo,,"""What a delightful little exchange, captain.""
OR
""Thank you, captain,"" $heOrShe smiles, ""This will make for a most amusing anecdote.""
OR
""What fun! This must be what it's like to work for a living.""
OR
""Splendid! How did I do?"" $HeOrShe asks, seeming not to await an answer, ""This is just as diverting as my uncle said it would be.""
OR
""Oh, yes. Father would approve, I think.""
OR
""Quite right, then!"" $HeOrShe says. ""Mother would be proud.""",,
contactPrintAcceptTextOfficial,ContactPrintAcceptText,$voice == official,,"""Good. I should get back to filling out these forms.""
OR
""Resolved. Can I help you with anything else?""
OR
""Then it is agreed and done,"" $heOrShe nods.
OR
""Good,"" $heOrShe says, ""All parties confirmed.""",,
contactPrintAcceptTextBusiness,ContactPrintAcceptText,$voice == business,,"""A profitable exchange for both of us, captain,"" $heOrShe says.
OR
""A good deal,"" $HeOrShe smiles, ""Done and sealed.""
OR
""Always a pleasure doing business,"" $heOrShe says.
OR
""I consider working with you an investment in both our futures,"" $heOrShe says, smiling.",,
contactPrintAcceptTextScientist,ContactPrintAcceptText,$voice == scientist,,"""I applaud your intelligent choice, captain.""
OR
""A most rational decision.""
OR
""You're smarter than you look, captain,"" $heOrShe says as if it were a compliment.
OR
""I knew you'd make the logical choice,"" $heOrShe says.
OR
""Good. Now I just need to calculate... "" $personName starts tapping away at a datapad. 

$HeOrShe looks up, ""Oh, are we done?""
OR
""Hah! I knew you'd say yes. Statistically speaking assent was all but inevitable sooner or later.""",,
contactPrintAcceptTextVillain,ContactPrintAcceptText,$voice == villain,,"A slow smile grows on $hisOrHer face. ""A most delectable agreement, captain.""
OR
""The pleasure is all mine, I'm sure,"" $heOrShe says darkly.
OR
""Good, good,"" $heOrShe says quietly, then in almost a whisper, ""You will be so very useful to me.""",,
contactPrintAcceptTextPather,ContactPrintAcceptText,$voice == pather,,"$HeOrShe nods reverently, ""By Ludd's will we do this.""
OR
$HeOrShe makes a sign of supplication, ""We walk the Path together.""",,
contactPrintDeclineTextGeneric,ContactPrintDeclineText,,,"""Well, let me know if you change your mind.""
OR
$HeOrShe seems to think things over. ""Perhaps next time.""
OR
""Oh well."" $HeOrShe shrugs.
OR
""Right,"" $heOrShe says, ""I'm sure I can figure out some alternative.""
OR
$HeOrShe nods, brow furrowed, and says ""I understand.""
OR
A look of disappointment crosses $hisOrHer face, but $heOrShe simply shrugs.
OR
$HeOrShe looks thoughtful, ""I see, captain. Your loss I suppose.""
OR
""It's a missed opportunity, captain, but it's your decision.""",,
genericGreetingNeedTOff,PickGreeting,"$doGenericPortAuthorityCheck score:10000
$player.transponderOn
$hostileToMarket",ShowPersonVisual,"After a short wait, your connection request is accepted. The $manOrWoman starts to speak, then glances off-screen and closes the connection, leaving you looking at static.

You realize that you'll need to come back with your transponder turned off before you're able to do business with this person.",0:cutCommLink:Cut the comm link,
genericGreetingNeedClearance,PickGreeting,"$doGenericPortAuthorityCheck score:10000
!$hostileToMarket
$entity.tradeMode != null
$entity.tradeMode != OPEN",ShowPersonVisual,"After a short wait, your connection request is accepted.

""You'll need to sort out your issues with the port authority and get docking clearance before we can do any sort of business.""",0:cutCommLink:Cut the comm link,
genericGreetingNeedNoPatrols,PickGreeting,"$doGenericPortAuthorityCheck score:10000
$hostileToMarket
$entity.tradeMode != null
$entity.tradeMode == NONE",ShowPersonVisual,"After a short wait, your connection request is accepted. The $manOrWoman starts to speak, then glances off-screen and closes the connection, leaving you looking at static.

You realize that you'll need to come back without attracting the attention of patrols before you're able to do business with this person.",0:cutCommLink:Cut the comm link,
genericGreetingNeedNoPatrolsUW,PickGreeting,"$doGenericPortAuthorityCheck score:10000
$tag:underworld
$entity.tradeMode != null
$entity.tradeMode == NONE",ShowPersonVisual,"After a short wait, your connection request is accepted. The $manOrWoman starts to speak, then glances off-screen and closes the connection, leaving you looking at static.

You realize that you'll need to come back without attracting the attention of patrols before you're able to do business with this person.",0:cutCommLink:Cut the comm link,
,,,,,,
,,,,,,
# A quantity of a commodity available cheaply,,,,,,
cheapComBlurb,cheapCom_blurb,,,"""I have a large stockpile of surplus $cheapCom_commodityName available at a low price.""",,
cheapComOfferOption,cheapCom_option,,,,cheapCom_start:Ask about the surplus $cheapCom_commodityName,
cheapComBlurbBar,cheapCom_blurbBar,,,"A $cheapCom_manOrWoman in a cheap business suit sips a reasonably priced drink, occasionally tapping at $hisOrHer TriPad in consternation.",,
cheapComOfferOptionBar,cheapCom_optionBar,,,,cheapCom_startBar:Talk to the concerned $cheapCom_manOrWoman in a cheap business suit,
cheapComOfferTextLocalBar,DialogOptionSelected,"$option == cheapCom_startBar
$cheapCom_variation == LOCAL","$missionId = cheapCom
FireBest CheapComOfferText
ShowRemainingCapacity $cheapCom_commodityId
DoCanAffordCheck $cheapCom_totalPrice contact_acceptBar true",,"contact_acceptBar:Accept
contact_declineBarNoContinue:Decline",
cheapComOfferTextRemoteBar,DialogOptionSelected,"$option == cheapCom_startBar
$cheapCom_variation == REMOTE","$missionId = cheapCom
FireBest CheapComOfferText",,"contact_acceptBar:Accept
contact_declineBarNoContinue:Decline",
cheapComOfferTextLocal,DialogOptionSelected,"$option == cheapCom_start
$cheapCom_variation == LOCAL","$missionId = cheapCom
FireBest CheapComOfferText
ShowRemainingCapacity $cheapCom_commodityId
DoCanAffordCheck $cheapCom_totalPrice contact_accept true",,"contact_accept:Accept
contact_decline:Decline",
cheapComOfferTextRemote,DialogOptionSelected,"$option == cheapCom_start
$cheapCom_variation == REMOTE","$missionId = cheapCom
FireBest CheapComOfferText",,"contact_accept:Accept
contact_decline:Decline",
cheapComTextLocal,CheapComOfferText,"$cheapCom_variation == LOCAL
!$cheapCom_barEvent",SetTextHighlights $cheapCom_quantity $cheapCom_pricePerUnit,"""It would come out to,"" $heOrShe squints at $hisOrHer TriPad, ""There- $cheapCom_quantity units of $cheapCom_commodityName for $cheapCom_pricePerUnit per unit. If you can help me clear out this warehouse, it'd do me a real favor.""",,
cheapComTextRemote,CheapComOfferText,"$cheapCom_variation == REMOTE
!$cheapCom_barEvent","SetTextHighlights $cheapCom_quantity $cheapCom_dist $cheapCom_pricePerUnit $cheapCom_totalPrice
Call $cheapCom_ref showMap ""Destination: $cheapCom_marketName""","""There's a surplus stockpile of $cheapCom_quantity units of $cheapCom_commodityName $cheapCom_marketOnOrAt $cheapCom_marketName - that's $cheapCom_dist light-years away - that I can let you have at $cheapCom_pricePerUnit per unit, or $cheapCom_totalPrice total. You'd need to talk to $cheapCom_personPost $cheapCom_personName to make the arrangement.""",,
cheapComTextLocalBar,CheapComOfferText,"$cheapCom_variation == LOCAL score:10
$cheapCom_barEvent",SetTextHighlights $cheapCom_quantity $cheapCom_pricePerUnit,"$HeOrShe looks up, ""You're a trader, running a merchant fleet?"" You mumble something inconclusive. ""Oh, that's perfect,"" $heOrShe says.

""I need to clear out a warehouse as soon as possible,"" $heOrShe shows you $hisOrHer datapad - a cheap TriPad knockoff, now that you see it more closely. ""Right now it's full of $cheapCom_quantity units of $cheapCom_commodityName. If you could help me get rid of them I'd accept a price as low as $cheapCom_pricePerUnit credits per unit. That's a real bargain!""

$HeOrShe puts down the datapad. ""So what do you think?""",,
cheapComTextRemoteBar,CheapComOfferText,"$cheapCom_variation == REMOTE score:10
$cheapCom_barEvent","SetTextHighlights $cheapCom_quantity $cheapCom_dist $cheapCom_pricePerUnit $cheapCom_totalPrice
Call $cheapCom_ref showMap ""Destination: $cheapCom_marketName""","$HeOrShe looks up, ""You're a trader, running a merchant fleet?"" You mumble something inconclusive. ""Oh, that's perfect,"" $heOrShe says.

""We've got a stockpile of $cheapCom_quantity units of $cheapCom_commodityName $cheapCom_marketOnOrAt $cheapCom_marketName that we need to get rid of as soon as possible - that's $cheapCom_dist light-years away. If you could help me out, I'd accept $cheapCom_pricePerUnit credits per unit, which makes it $cheapCom_totalPrice total. A real bargain, captain!""

$HeOrShe shows you $hisOrHer TriPad displaying a comms contact ID, ""Here, you'd need to speak with my associate $cheapCom_personPost $cheapCom_personName to finalize the sale. I mean, if you're interested.""",,
cheapComPostAccept,ContactPostAccept,"$missionId == cheapCom
$cheapCom_variation == LOCAL","RemoveCommodity credits $cheapCom_totalPrice
AddCommodity $cheapCom_commodityId $cheapCom_quantity
Call $cheapCom_ref2 repSuccess
Call $cheapCom_ref2 addContacts",,,
cheapComPickupGreeting,PickGreeting,"$cheapCom_hasCommodity score:1100
Call $cheapCom_ref updateData","ShowPersonVisual
SetTextHighlights $cheapCom_quantity $cheapCom_pricePerUnit
ShowRemainingCapacity $cheapCom_commodityId
DoCanAffordCheck $cheapCom_totalPrice contact_accept true","""Ah, it's $playerName isn't it? You must be here to pick up $cheapCom_quantity units of $cheapCom_commodityName for $cheapCom_pricePerUnit credits per unit,"" $heOrShe taps at a TriPad, nodding, ""We can get you set right up if you're prepared to receive the cargo now.""","cheapCom_pickup:Pick up the $cheapCom_commodityName
cutCommLink:Cut the comm link",
cheapComPickupOptionSel,DialogOptionSelected,$option == cheapCom_pickup,"RemoveCommodity credits $cheapCom_totalPrice
AddCommodity $cheapCom_commodityId $cheapCom_quantity
$cheapCom_completed = true
Call $cheapCom_ref updateStage
FireAll PopulateOptions","""Thank you for taking this off my hands.""",,
,,,,,,
# commodity procurement,,,,,,
proComBlurb,proCom_blurb,,,"""I need to procure a quantity of $proCom_commodityName.""
OR
""I require delivery of a cargo of $proCom_commodityName.""
OR
""I need a shipment of $proCom_commodityName.""",,
proComBlurbAristo,proCom_blurb,$voice == aristo,,"""The family decided that I must 'demonstrate initiative' by procuring a cargo of $proCom_commodityName. Perhaps I could pay you to solve this little conundrum.""",,
proComOfferOption,proCom_option,,,,proCom_start:Ask about the $proCom_commodityName procurement,
proComBlurbBar,proCom_blurbBar,,,A handful of commodity traders downing caffeine-spiked drinks seems to be giving a $proCom_manOrWoman some disappointing news.,,
proComBlurbBarUnderworld,proCom_blurbBar,$proCom_underworld,,A pack of seedy-looking traders passing around a narco-stick seem to give a $proCom_manOrWoman disappointing news.,,
proComOfferOptionBar,proCom_optionBar,,,,proCom_startBar:Talk to the $proCom_manOrWoman who looks disappointed by the commodity traders,
proComOfferOptionBarUnderworld,proCom_optionBar,$proCom_underworld,,,proCom_startBar:Talk to the $proCom_manOrWoman who looks disappointed by the seedy-looking traders,
proComOfferBeginBar,DialogOptionSelected,$option == proCom_startBar,"$missionId = proCom
FireBest ProComOfferText",,"contact_acceptBar:Accept
contact_declineBarNoContinue:Decline",
proComOfferBegin,DialogOptionSelected,$option == proCom_start,"$missionId = proCom
FireBest ProComOfferText",,"contact_accept:Accept
contact_decline:Decline",
proComTextLocal,ProComOfferText,"$proCom_variation == LOCAL
!$proCom_barEvent",SetTextHighlights $proCom_quantity $proCom_pricePerUnit,"""I require $proCom_quantity units of $proCom_commodityName delivered here as soon as possible. It's a rush job so I'll pay over market value, $proCom_pricePerUnit per unit.""",,
proComTextLocalUnderworld,ProComOfferText,"$proCom_variation == LOCAL
!$proCom_barEvent
$proCom_underworld",SetTextHighlights $proCom_quantity $proCom_pricePerUnit,"""I need $proCom_quantity units of $proCom_commodityName delivered right here as soon as possible. I don't care where it comes from or how it gets done, so long as it gets here.""

""Because I appreciate your... efficiency, let's call it, I'm willing to pay you a generous $proCom_pricePerUnit per unit. Agreed?""",,
proComTextRemote,ProComOfferText,"$proCom_variation == REMOTE
!$proCom_barEvent","SetTextHighlights $proCom_quantity $proCom_dist $proCom_pricePerUnit $proCom_totalPrice
Call $proCom_ref showMap ""Destination: $proCom_marketName""","""I need $proCom_quantity units of $proCom_commodityName delivered to $proCom_marketName - that's $proCom_dist light-years away. Due to the importance of this shipment, I'll ensure that you're paid $proCom_pricePerUnit per unit, which makes for a total of $proCom_totalPrice credits.""

""$proCom_PersonPost $proCom_personName will receive the shipment from you $proCom_marketOnOrAt $proCom_marketName and deliver payment upon completion.""",,
proComTextRemoteUnderworld,ProComOfferText,"$proCom_variation == REMOTE
!$proCom_barEvent
$proCom_underworld","SetTextHighlights $proCom_quantity $proCom_dist $proCom_pricePerUnit $proCom_totalPrice
Call $proCom_ref showMap ""Destination: $proCom_marketName""","""I need $proCom_quantity units of $proCom_commodityName delivered delivered to $proCom_marketName - that's $proCom_dist light-years away. I don't care who you have to shoot to make it happen so long as it gets there.""

""Call it $proCom_pricePerUnit per unit. That makes $proCom_totalPrice total, because I know that you'll do what it takes to get it done. You'll need to talk to my, ah, associate, $proCom_personPost $proCom_personName to make the delivery and receive payment. And there's no need to mention my name.""",,
