id,trigger,conditions,script,text,options,notes
soeNerieneNotExcited,DialogOptionSelected,$option == soe_notExcited,,"""看看他们，""她说。""这些衣帽岸然的家伙们全都在互相吹捧，在人前全都表现出一副团结友善共怀大志的情形。可一旦关起门来，他们就会开始策划阴谋，暗箭伤人，散布谣言。""

""我根本受不了这种一切都是两面派的样子。祖母说过只有傻孩子才会去计较这些，毕竟政治就是这样的。""她猛地抖了抖身子，仿佛要弄掉身上的脏东西一样。","soe_danceStarting1a:""那你为什么要来？""
soe_danceStarting1b:"" Orcus Rao 将军同意你的观点吗？""",
soeDanceStarting1a,DialogOptionSelected,$option == soe_danceStarting1a,"$option = soe_danceStarting1b 0
FireBest DialogOptionSelected",,,
soeDanceStarting1b,DialogOptionSelected,$option == soe_danceStarting1b,,"正当 Neriene 要开口答话时，你注意到舞厅里的人群都向房间的墙壁退去。看来一定是你在和 Sang 交锋的时错过了什么通知，因为这时你发现大厅尽头的乐队开始演奏起了华尔兹。

场边的舞者们开始争相结伴。在其中你碰巧瞥见 Sang 和他的跟屁虫们还正盯着你，却因为 Neriene 在场而不敢上前。

你用寻求提示的眼神看向了她，而她却用期许目光看着你。","soe_danceStarting2a:""我们一起？""
soe_danceStarting2b:什么也不说
soe_noDancing:""我并不会跳舞。""
soe_startDanceDrink:""呃，那么太空舰长该去哪找饮料喝呢？""
soe_startDanceJump:努力开始手搓横轴跳跃进行跑路",
soeDanceStarting2a,DialogOptionSelected,$option == soe_danceStarting2a,$player.playerStartedDance = true 0,这位 Rao 家的 Neriene 大小姐点了点头，握起了你的手。你发现自己立即就被拉入了舞池的正中央，仿佛有个无法摆脱的奇点重力井在那儿一样。,soe_danceRound1:继续,
soeDanceStarting2b,DialogOptionSelected,$option == soe_danceStarting2b,$player.nerieneStartedDance = true 0,这位 Rao 家的 Neriene 大小姐抓起你的手，把你拉入了舞池的正中央，仿佛有个无法摆脱的奇点重力井在那儿一样。,soe_danceRound1:继续,
soeDanceStarting2c,DialogOptionSelected,$option == soe_noDancing,,"这位 Rao 家的 Neriene 大小姐一脸狐疑地盯着你。""你至少愿意试一试吧？""","soe_danceStarting2cYes:""好吧。""
soe_danceEscape1:""不，我现在得走了。""",
soeDanceStarting2cYes,DialogOptionSelected,$option == soe_danceStarting2cYes,$player.nerieneStartedDance = true 0,"""那我来教你。""她这么说着，拉起了你的手。你发现自己立即就被拉入了舞池的正中央，仿佛有个无法摆脱的奇点重力井在那儿一样。",soe_danceRound1:继续,
soeDanceStarting2d,DialogOptionSelected,"$option == soe_startDanceDrink
$player.tookDrink",,"这位 Rao 家的 Neriene 大小姐一脸狐疑地盯着你。""你手里不就有吗？但得先把它放一放，如果我们要一起去跳个舞的话。""

她打了个响指，立马有一个端着托盘的侍者过来准备接过你的饮料。","soe_danceStarting2b:把饮料交出
soe_danceStarting2a:将饮料一饮而尽并交出空杯子
soe_danceEscape1:""呃，我得走了。""",
soeDanceStarting2g,DialogOptionSelected,$option == soe_startDanceJump,,"她一脸狐疑地盯着你。""你不舒服吗，$playerSirOrMadam ?""","soe_danceStarting2f:""我将用横轴跳跃逃离。""
soe_danceStarting2a:""你想跳支舞吗？""
soe_danceStarting2b:""你想做什么？""
soe_danceEscape1:""呃，我得走了。""",
soeDanceStarting2e,DialogOptionSelected,"$option == soe_startDanceDrink
!$player.tookDrink",,"她一脸狐疑地盯着你。""""你在拖时间吗，$playerSirOrMadam ? 这可与你的名声不符。""","soe_danceStarting2f:""我的名声？""
soe_danceStarting2a:""你想跳支舞吗？""
soe_danceStarting2b:""你想做什么？""
soe_danceEscape1:""呃，我得走了。""",
soeDanceStarting2f,DialogOptionSelected,$option == soe_danceStarting2f,,她怀疑的表情凋零了。,"soe_danceStarting2a:""你想跳支舞吗？""
soe_danceStarting2b:""你想做什么？""
soe_danceEscape1:""呃，我得走了。""",
soeDanceEscape1,DialogOptionSelected,$option == soe_danceEscape1,"$player.leftNerieneOnDanceFloor = true
EndConversation DO_NOT_FIRE
AdjustRepPerson neriene_rao NEUTRAL -1",你转身朝房间的边缘走去，将 Rao 家的 Neriene 大小姐一脸茫然地留在舞池里。,soe_danceEscape2:继续,
soeDanceEscape2,DialogOptionSelected,$option == soe_danceEscape2,"MarketReduceRandomRep
AdjustRep hegemony SUSPICIOUS -1","嘲笑声从 Sang 的跟屁虫们那边传了过来，但在你转身离开舞厅时，忽视它们并不难。

你肯定成为了他们一整晚的笑柄。

简短地询问身着制服的工作人员后，你进入了不起眼的侍者用电梯，返回了你的穿梭机停机坪，没遇到什么麻烦。",soe_danceEscape3:继续,
soeDanceEscape3,DialogOptionSelected,$option == soe_danceEscape3,BeginConversation neriene_rao,"这的员工效率很高；不需要你的提醒，他们就招来了你的随从。不过他们应该是饭才吃到一半的时候被叫出来的，全都还在擦着手。有个保镖还在你面前磕了一片醒酒药。

你的穿梭机已经准备就绪，可以出发了。",soe_danceEscapeEnd:乘穿梭机返回轨道,
soeDanceEscapeEnd,DialogOptionSelected,$option == soe_danceEscapeEnd,"EndConversation DO_NOT_FIRE
$global.soe_completed = true
Call $global.soe_ref updateStage
ShowDefaultVisual
FireBest MarketPostOpen",你的穿梭机返回了 $entityName 上方的$shipOrFleet中。,,
soeDanceRound1a,DialogOptionSelected,"$option == soe_danceRound1
$player.nerieneStartedDance","$option = soe_danceRound2 0
FireBest DialogOptionSelected",一开始你的步调温和，也没习惯 Eventide 的精英们跳的这种交谊舞，但 Neriene 随和且耐心，低声指导你跟上当地的习俗舞步。你感觉她是一个能够激励新手船员在高压之下高效完成任务的指挥官。,,
soeDanceRound1b,DialogOptionSelected,"$option == soe_danceRound1
$player.playerStartedDance","$option = soe_danceRound2 0
FireBest DialogOptionSelected",她的舞步活泼，尽管你觉得她应该不是那种人。可惜你和 Eventide 的霸主精英跳交谊舞时的表现没和你的操舵技术一样好。察觉到这一点后，Neriene 低声指导了你几句，让你跟上当地的习俗舞步。你感觉她是一个能够激励新手船员在高压环境下高效完成任务的指挥官。,,
soeDanceRound2,DialogOptionSelected,$option == soe_danceRound2,,很快你就发现自己跟上了当下舞步的节奏，暂时把周围无聊的欺压和派系的政见全都给抛到了脑后。,soe_danceRound3:继续,
soeDanceRound3,DialogOptionSelected,$option == soe_danceRound3,,"下一支曲开始，你们顺势继续。

""那么，"" 在你身后时，Neriene 开口说到，""你知道我是谁，我为什么在这里。""顺着舞步，她转到了你的面前。

""你又是为什么来，舰长？我知道不是为了 Caspian Sang。""","soe_danceReplyImportant:""我想和些大人物谈谈。""
soe_danceReplyParty:""我没法拒绝这样一个美妙宴会的邀请。""
soe_danceReplySang:""不晓得怎么的，我之前就是想来证明 Sang 惹错人了。""
soe_danceReplyFelt:""很难说，我就觉得我该来这里。""
soe_danceReplyYou:""当然是为了你而来。""",
soeDanceRound3important,DialogOptionSelected,$option == soe_danceReplyImportant,AdjustRepPerson neriene_rao FRIENDLY 1,"""那很抱歉让你失望了，""她苦笑着说。",soe_danceRound4:继续,
soeDanceRound3party,DialogOptionSelected,$option == soe_danceReplyParty,AdjustRepPerson neriene_rao FRIENDLY 1,"""不错，""她笑着说，""因为我也终于开始感受到乐趣了。""",soe_danceRound4:继续,
soeDanceRound3sang,DialogOptionSelected,$option == soe_danceReplySang,,"她皱起眉头，""我理解你这种情绪，但你需要在意的不是他。""",soe_danceRound4:继续,
soeDanceRound3felt,DialogOptionSelected,$option == soe_danceReplyFelt,AdjustRepPerson neriene_rao FRIENDLY 1,"""那就是命运了，""她露出了个古怪的笑容，""我没料到你是个浪漫的人。""",soe_danceRound4:继续,
soeDanceRound3you,DialogOptionSelected,$option == soe_danceReplyYou,AdjustRepPerson neriene_rao FRIENDLY 1,"""这谎说得太不要脸了，""她笑着说，""不过想法倒还不错。""",soe_danceRound4:继续,
soeDanceRound4,DialogOptionSelected,$option == soe_danceRound4,,你注意到 Neriene 似乎在看着你身后的什么，随即她的脸色变得不太好看，把你推开了。,soe_danceRound5:继续,
soeDanceRound5,DialogOptionSelected,$option == soe_danceRound5,ShowSecondPerson caspian,"""喔，$playerName !""

你现在对他的声音已经再熟悉不过了，你慢慢地转过身去，看见 Caspian Sang 和他的跟班们正站在一个粗脖子的中尉后面。",soe_danceRound6:继续,
soeDanceRound6,DialogOptionSelected,$option == soe_danceRound6,"ShowThirdPerson magnus_cardona
FireBest SOEDuelIntro
$player.metCardona = true","新来的上尉完全无视了 Sang。""Neriene，""他说，""你在做什么，和边缘星区来的垃圾瞎混在一起？""

""Magnus Cardona，"" 她朝你耳语，""这人就是一坨...""",,
soeDuelIntro1a,SOEDuelIntro,!$player.threwPunch,"AdjustRepPerson magnus_cardona VENGEFUL -40
#AdjustRep hegemony SUSPICIOUS -2","Sang 大声道，""让这个辅助军舰长自己说！""

Cardona 瞪了 Sang 一眼让他闭嘴，然后他死死地盯住了你。""我已经充分了解到今晚一有个边缘星区来的野蛮人践踏了一位 霸主 军官的荣誉。""

舞曲停了下来，看来乐队已经看到了这边的情况。所有人的目光都集中在了你的身上。","soe_duelIntroCaspian:""不，那是Caspian 自导自演的。""
soe_introWhoMe:""谁，我？""
soe_introDrink:""不如一起喝一杯，然后冷静下来谈谈？""",
soeDuelIntro1b,SOEDuelIntro,$player.threwPunch,"AdjustRepPerson magnus_cardona VENGEFUL -40
#AdjustRep hegemony SUSPICIOUS -2","Cardona 喊到，""我已经充分了解到今晚有个边缘星区来的野蛮人践踏了一位 霸主 军官的荣誉。""

舞曲停了下来，看来乐队已经看到了这边的情况。所有人的目光都集中在了你的身上。","soe_duelIntroCaspian:""Caspian 长得挺讨打的，我只是没忍住。""
soe_introWhoMe:""谁，我？""
soe_introDrink:""不如喝一杯，然后冷静下来谈谈？""",
soeDuelIntroCaspian,DialogOptionSelected,$option == soe_duelIntroCaspian,"FireAll SOEDuelResponses
Call $global.soe_ref crowdGasp","""他本人无关紧要，你攻击的是这一身制服，而为此，"" Cardona 解下了佩剑，""我要向你发起光荣的决斗。""

Sang 在他身后咧嘴笑着，似乎很享受这一刻。",,
soeDuelIntroWhoMe,DialogOptionSelected,$option == soe_introWhoMe,"$option = soe_introDrink 0
FireBest DialogOptionSelected",,,
soeDuelIntroDrink,DialogOptionSelected,$option == soe_introDrink,"FireAll SOEDuelResponses
Call $global.soe_ref crowdGasp","""你，$playerName，你攻击了这一身制服，而为此，"" Cardona 解下了佩剑，""我要向你发起光荣的决斗。""

Sang 在他身后咧嘴笑着，似乎很享受这一刻。",,
soeDuelResponseAccept,SOEDuelResponses,,,,"soe_duelAccept:""我接受。""",
soeDuelResponseScared,SOEDuelResponses,!$scaredSang,,,"soe_duelScared:""不敢自己上啊，Caspian?""",
soeDuelResponseLegal,SOEDuelResponses,!$isThisLegal,,,"soe_duelLegal:""这合法吗？""",
soeDuelResponseSpace,SOEDuelResponses,!$preferSpace,,,"soe_duelSpace:""我更喜欢太空决斗。""",
soeDuelResponseNo,SOEDuelResponses,,,,"soe_duelNo:""不了，谢谢。""",
soeDuelAccept,DialogOptionSelected,$option == soe_duelAccept,,"Cardona 点了点头，""做好准备。""",soe_duelPrepare:继续,
soeDuelScared,DialogOptionSelected,$option == soe_duelScared,"$scaredSang = true 0
HideSecondPerson
FireAll SOEDuelResponses","你注意到 Sang 慌了起来，但这时 Cardona 走上前挡在了你们之间，""挑战你的是我，现在做出答复！""",,
soeDuelLegal,DialogOptionSelected,$option == soe_duelLegal,"$isThisLegal = true 0
FireAll SOEDuelResponses","""恐怕，"" Neriene 说，""的确是合法的。""",,
soeDuelSpace,DialogOptionSelected,$option == soe_duelSpace,"$preferSpace = true 0
FireAll SOEDuelResponses","""在 Eventide 我们有面对面对决的勇气，"" Cardona 说。

""现在做出你的答复！""",,
soeDuelNo,DialogOptionSelected,$option == soe_duelNo,,"""那就证明你不配站在这里。"" Cardona 冷笑道。

""你这边缘世界的贱骨头注定了你就是个坑蒙拐骗的废物。现在滚吧，没文化的，等到你们都管不好自己的时候，再来感谢去拯救你们的 霸主 吧。""","soe_duelAccept:""我又考虑了一下，还是接受吧。""
soe_duelNoLeave1:""你那粗俗的传统什么也证明不了，再见。""
soe_duelWhoBarbarian:""野蛮人？现在用超大号餐具威胁客人的可是你啊。""
soe_duelNoLeave2:离开",
soeDuelWhoBarbarian,DialogOptionSelected,$option == soe_duelWhoBarbarian,AdjustRepPerson magnus_cardona VENGEFUL -5,"这恰到好处的反讽让周围的人群里传来了零星忍俊不禁的笑声。Cardona 怒不可遏地朝两边看了看，然后又直直瞪向了你。

""回应我的挑战，""他喊道，""现在就做出回应！""","soe_duelAccept:""我又考虑了一下，还是接受吧。""
soe_duelNoLeave1:""你那粗俗的传统什么也证明不了，再见。""
soe_duelNoLeave2:径直离开",
soeDuelNoLeave1,DialogOptionSelected,$option == soe_duelNoLeave1,"$option = soe_duelNoLeave2 0
FireBest DialogOptionSelected",,,
soeDuelNoLeave2,DialogOptionSelected,$option == soe_duelNoLeave2,"EndConversation DO_NOT_FIRE
HideSecondPerson
HideThirdPerson
$option = soe_duelLeaveGo 0
FireBest DialogOptionSelected","Neriene 跟上了你。""不错。""她低声说。",,
soeDuelPrepare,DialogOptionSelected,$option == soe_duelPrepare,"HideSecondPerson
HideThirdPerson","你的决定震惊了人群，把他们从恍惚中唤醒。他们的窃窃私语充满了大厅。Cardona，Sang 和剩下的人聚到了一起，开始走向舞厅一端一扇高高的门。其他人也加入了他们，大部分是军官和年轻人。

""祖母！"" Neriene 喊道；你顺着她那恳求的眼神，发现一位端庄的女士在看着这一切。""叫停吧，今晚没必要发生流血事件。""",soe_duelPrepare2:继续,
soeDuelPrepare2,DialogOptionSelected,$option == soe_duelPrepare2,ShowSecondPerson augusta_rao,你在全息新闻里见到过这个人，Augusta Rao。她用旁人难以察觉的幅度抬了一下脸表示拒绝，然后后就转过身，在一群随行官员和贵族的陪同下离开了。,soe_duelPrepare3:继续,
soeDuelPrepare3,DialogOptionSelected,$option == soe_duelPrepare3,"EndConversation DO_NOT_FIRE
ShowImageVisual eventide
Call $global.soe_ref THEDUEL",,soe_duelPrepare4:继续,
soeDuelPrepare4,DialogOptionSelected,$option == soe_duelPrepare4,FireAll SOEDuelPrepResponse,"你面前的长台面上摆着一整套的决斗装备：坚固的靴子、手套和头盔，还有一套连身衣整齐地叠放在一旁。连身衣由智能材料构成，只允许被认定为非致命的刺击和劈砍穿过它。同时它还带有一套嵌入式医疗设备，可以在受伤时自动执行急救。""几乎没人在决斗时死去，""一个小贵族向你保证道，同时他把一支没出鞘的剑递给了 Neriene Rao。

她挥手把这个小贵族赶回了看客群中，脸上止不住地露出一副懊恼的神情。相对于 Cardona 和 Sang 那边，你这边围上来的人很少，而其中穿制服的家伙就更少了。

""这太蠢了，""她说着，把剑抽出一掌宽，仔细检查起剑刃来。""你没必要这么做。""",,
soeDuelPrepResponseBeginDuel,SOEDuelPrepResponse,$player.gotSword,,,"soe_duelPrepReady:""我准备好了。""",
soeDuelPrepResponseCoward,SOEDuelPrepResponse,!$prepSaidCoward,,,"soe_duelPrepCoward:""我不会让他们把我当成懦夫的。""",
soeDuelPrepResponseCoward2,SOEDuelPrepResponse,"$prepSaidCoward
!$prepSaidCoward2",,,"soe_duelPrepCoward2:""你说' Cardona 那样的人'是什么意思？""",
soeDuelPrepResponseQuaint,SOEDuelPrepResponse,!$prepSaidQuaint,,,"soe_duelPrepQuaint:""你们这儿的传统还真迷人。""",
soeDuelPrepResponseSword,SOEDuelPrepResponse,!$player.gotSword,,,soe_duelPrepSword:沉默地接过剑,
soeDuelPrepResponseStudied,SOEDuelPrepResponse,!$player.gotSword,"SetStoryOption soe_duelPrepStudied 1 soe_duelPrepStudied combat ""即将于 Eventide 进行决斗时忆起曾经受过的剑术训练""",,"soe_duelPrepStudied:""我略懂击剑。""(简单模式)",
soeDuelPrepTutorialAsk,SOEDuelPrepResponse,"$player.gotSword
!$askDoTutorial",$askDoTutorial = true 0,"Neriene 停顿了一阵，然后开口道，""在开始之前，要不要先挥几下试试？""",,
soeDuelPrepTutorialDo,SOEDuelPrepResponse,"$player.gotSword
!$didSwordTutorial",,,soe_duelTutorialStart:试着挥挥剑 (击剑教程),
soeDuelPrepResponseLeave,SOEDuelPrepResponse,,,,"soe_duelPrepLeave:""你说得对，这太蠢了，我要走了。""",
soeDuelTutorialStart,DialogOptionSelected,"$option == soe_duelTutorialStart
!$player.bladeSkill",Call $global.soe_ref beginTutorial false,,,
soeDuelTutorialStartSkilled,DialogOptionSelected,"$option == soe_duelTutorialStart
$player.bladeSkill",Call $global.soe_ref beginTutorial true,,,
soeDuelTutorialEnd,SOETutorialFinished ,,FireAll SOEDuelPrepResponse,"""好吧，"" Neriene 仔细斟酌字句着想要说些中听的话，""我想 Cardona 应该没少喝酒，那多少能上点忙。""",,
soeDuelPrepCoward,DialogOptionSelected,$option == soe_duelPrepCoward,"$prepSaidCoward = true 0
FireAll SOEDuelPrepResponse","Neriene 叹了口气，""没必要和那些孩子较真。我只是不敢相信，祖母居然会允许这件事发生。纵容 Cardona 那样的人只会带来麻烦。""",,
soeDuelPrepCoward2,DialogOptionSelected,$option == soe_duelPrepCoward2,"$prepSaidCoward2 = true 0
FireAll SOEDuelPrepResponse","""这，嗯。很复杂，政治因素。""看起来她不太愿意谈这个。

""霸主中有些人是第十四战斗群的后裔，他们认为他们...不，应该说是我们，比其他任何人都强。但这太荒谬了。""",,
soeDuelPrepSword,DialogOptionSelected,$option == soe_duelPrepSword,"$player.gotSword = true 0
FireAll SOEDuelPrepResponse","她把剑连鞘一起递给了你，""这是我父亲给我的。""

""但这没什么情感价值在里边。""她瞥了一眼你的表情，""我不怎么喜欢剑术。""",,
soeDuelPrepQuaint,DialogOptionSelected,$option == soe_duelPrepQuaint,"$prepSaidQuaint = true 0
FireAll SOEDuelPrepResponse","""那东西在文明社会里根本没有用武之地。但看来我们还没文明到那个程度，不是吗？""目光看向一套恒星镜组，她这么说到。",,
soeDuelPrepStudied,DialogOptionSelected,$option == soe_duelPrepStudied,"AddTextSmall ""透露出接受过剑术训练"" highlight
$player.bladeSkill = true
$player.gotSword = true 0
FireAll SOEDuelPrepResponse","Neriene 把剑递你的时候看起来还有些将信将疑。

你干脆利落地拔剑出鞘，比划了个凌厉的弓步直刺，快得没法看清是出手了一次还是两次。聚在你周围的人群欢呼雀跃起来，还向走廊另一端发出吹嘘的声音。

""那些白痴犯了比我想象中更大的错误。""她看起来承认了你有些本事。",,
soeDuelPrepReady,DialogOptionSelected,$option == soe_duelPrepReady,,"""如果你如此自信，就开始吧。""她说道。

当你迈步离开时，她补充道，""顺便...送他下地狱吧！""",soe_duelPrepDone:继续,
soeDuelPrepLeave,DialogOptionSelected,$option == soe_duelPrepLeave,"$option = soe_duelLeaveGo 0
FireBest DialogOptionSelected","""很好，""她说着，把剑鞘扔到了那堆决斗用具里。",,
soeDuelLeaveGo,DialogOptionSelected,$option == soe_duelLeaveGo,MarketReduceRandomRep,人群哄笑起来。Neriene 向旁边咧嘴大笑的人递去了一个杀气腾腾的眼神；很快他们发现，自己对这场决斗的热情没有想象中那么高。她作为 Rao 家族成员和舞会主持人却并不能替你挡住所有的蔑视，不论如何，她指引你进入了一个不起眼的侍者专用电梯，让你回到了你穿梭机的停泊处。,soe_duelPrepLeave2:继续,
soeDuelPrepLeave2,DialogOptionSelected,$option == soe_duelPrepLeave2,BeginConversation neriene_rao,"这的员工效率很高；不需要你的提醒，他们就招来了你的随从。不过他们应该是饭才吃到一半的时候被叫出来的，全都还在擦着手。有个保镖还在你面前磕了一片醒酒药。

穿梭机已经准备就绪，Neriene 在发射台送别你。

""总之，""她听上去一点都高兴不起来，""我为...这一切向你道歉。我们并不都是排外的畜牲。""","soe_duelPrepLeaveWontHold:""我不会因为他们的行为指责你。""
soe_duelPrepLeaveBravado:""我见过更糟的，这又不是船上破了个洞。""
soe_duelPrepLeaveDatingSim:""至少我觉得跳舞很好玩，有机会我们该再试试。""
soe_duelPrepLeaveRude:""别，他们才刚让我看到你们这些人的真面目。""",
soeDuelPrepLeaveWontHold,DialogOptionSelected,$option == soe_duelPrepLeaveWontHold,,"她点点头，接受了你的话，但脸色依旧不好看。""再择良日吧，舰长。""你还没来得及回答，她就转身朝庄园走了回去。",soe_duelPrepLeaveEnd:离开,
soeDuelPrepLeaveBravado,DialogOptionSelected,$option == soe_duelPrepLeaveBravado,,"""嗯，确实。""她说，脸上笑容重现。""再择良日吧，舰长。""你还没来得及回答，她就转身朝庄园建筑群走了回去。",soe_duelPrepLeaveEnd:离开,
soeDuelPrepLeaveDatingSim,DialogOptionSelected,$option == soe_duelPrepLeaveDatingSim,AdjustRepPerson neriene_rao FRIENDLY 1,"""我也这么想，""她说，脸上笑容重现。她看起来还想说什么，但取而代之地，她点了点头后转身朝庄园建筑群走了回去 —— 在你能做出答复之前。",soe_duelPrepLeaveEnd:离开,
soeDuelPrepLeaveRude,DialogOptionSelected,$option == soe_duelPrepLeaveRude,AdjustRepPerson neriene_rao SUSPICIOUS -5,她看起来受到了不小的打击，张开嘴想说些什么，但很快又沉默了，转身朝庄园建筑群走了回去。,soe_duelPrepLeaveEnd:离开,
soeDuelPrepLeaveEnd,DialogOptionSelected,$option == soe_duelPrepLeaveEnd,"Call $global.soe_ref cleanUpMusicPlayer
EndConversation DO_NOT_FIRE
$global.soe_completed = true
Call $global.soe_ref updateStage
ShowDefaultVisual
FireBest MarketPostOpen",你的穿梭机返回了 $entityName 上方的$shipOrFleet中。,,
,,,,,,
soeDuelPrepDone,DialogOptionSelected,$option == soe_duelPrepDone,"EndConversation DO_NOT_FIRE
ShowImageVisual eventide","你穿着决斗装备，提着 Neriene 的剑，被带到了一个似乎位于山巅的，周围立着圆柱的凉廊一端。

Magnus Cardona 走上前来，人群则开始后退。",soe_duelStart:开战,
soeDuelStart,DialogOptionSelected,$option == soe_duelStart,"EndConversation DO_NOT_FIRE
Call $global.soe_ref beginDuel false",,,
soeDuelStartSkilled,DialogOptionSelected,"$player.bladeSkill
$option == soe_duelStart","EndConversation DO_NOT_FIRE
Call $global.soe_ref beginDuel true",,,
# soe Won Duel ,,,,,,
soeFightWin,SOEDuelFinished,$soe_playerWonDuel,Call $global.soe_ref postDuel,"当 Cardona 重重地倒地时，围观的人群发出了同情的声音。接着是紧张的沉默。

Sang 和他的跟班们看起来吓坏了。他们身后的旁观者呆若木鸡，不敢相信眼前的一切。",soe_fightWin2:继续,
soeFightWin2,DialogOptionSelected,$option == soe_fightWin2,AdjustRep hegemony WELCOMING 3,"某种看不见的东西来到了临界点，随着它缓缓地转向另一面，周围的环境发生了变化。

有人开始欢呼，之后便有人跟随，掌声和喊叫声越来越多。看起来大家达成了共识，那就是今天或许可以为一个外人欢呼。",soe_fightWin3:继续,
soeFightWin3,DialogOptionSelected,$option == soe_fightWin3,,"你发现自己被抬到了一群兴奋的欢呼者的肩膀上，而他们几分钟前还不是你的朋友。你被抬回了大厅，那里已经满是开了盖的饮料。

你像国王一样被放到了主桌上，你将作为某种崇拜对象，胜利，荣誉或其他一些概念的化身被呈现给聚集在一起的人，这些概念在明天大家清醒时可能就没有什么意义了。",soe_fightWin4:继续,
soeFightWin4,DialogOptionSelected,$option == soe_fightWin4,,"你突然想到 Neriene 的剑已经不在你手里了。你默默念叨最好是被人妥善保管了。你看到了 Neriene 的脸；她正试图挤过人群。她看上去喜忧参半。

Augusta Rao 远远地看着你，神情冷漠。",soe_fightWin5:继续,
soeFightWin5,DialogOptionSelected,$option == soe_fightWin5,BeginConversation neriene_rao,"那之后 —— 究竟过了多久你不愿意去想 —— 你摇摇晃晃地来到了你的穿梭机前。这里的员工效率很高；不需要你的提醒，他们就招来了你的随从。一些人看起来刚刚被叫醒，你还注意到有一个保镖在偷偷喝醒酒饮料。他们依旧保持着专业的语气，但你可以看到他们脸上写满了自豪。看起来你胜利的消息已经在等候的船员中传开了。

Neriene 也来为你送行了。尽管在舞会上她玩得很尽兴，现在她却很镇静。

""你今晚结识了一些朋友，"" Neriene 说，脸上带着一丝微笑，但笑容渐渐消失了。""但也和一些人结仇了。""","soe_fightWinMaybe:""很有趣的舞会，之后再见了，也许吧。""
soe_fightWinBravado:""现在那些人也知道等着他们的是什么了。""
soe_fightWinDatingSim:""我希望能把你算入朋友之列。""
soe_fightWinNeverAgain:""我真不想再参加这些舞会了。""
soe_fightWinRude:""我真不敢相信你会说服我去参加那个堕落的血腥游戏。""
",
soeFightWinMaybe,DialogOptionSelected,$option == soe_fightWinMaybe,AdjustRepPerson neriene_rao FRIENDLY 1,"她点了点头，脸上又出现了一丝微笑。""也许吧。""你还没来得及回答，她就转过身去走回了庄园。",soe_fightWinPrevail:离开,
soeFightWinBravado,DialogOptionSelected,$option == soe_fightWinBravado,,"她皱了皱眉头。""你的朋友也是，我想。""她说着转过了身。

你还没能做出回应，她就迈步朝庄园走了回去。",soe_fightWinPrevail:离开,
soeFightWinDatingSim,DialogOptionSelected,$option == soe_fightWinDatingSim,AdjustRepPerson neriene_rao FRIENDLY 2,"""我也乐于接受。""她说，脸上又出现了微笑。

她看起来还想说什么，但取而代之地，她点了点头后转身朝庄园建筑群走了回去 —— 在你能做出答复之前。",soe_fightWinPrevail:离开,
soeFightWinNeverAgain,DialogOptionSelected,$option == soe_fightWinNeverAgain,,"她点了点头，看向远处的风暴云墙，若有所思地开口了，""我也不能怪你。也许下次我们能在一个...更文明的环境里碰面。""

说完后，她转身朝庄园建筑群走去。",soe_fightWinPrevail:离开,
soeFightWinRude,DialogOptionSelected,$option == soe_fightWinRude,AdjustRepPerson neriene_rao SUSPICIOUS -5,"她看起来很震惊，""你原来认为是我 —— ""她硬生生地刹住了自己的话，向你做出了个 ""推开"" 的动作，神情僵硬，

Neriene 又张开了嘴想说些什么，但很快沉默了，迅速转身朝庄园建筑群走了回去。",soe_fightWinPrevail:离开,
soeFightWinPrevail,DialogOptionSelected,$option == soe_fightWinPrevail,"Call $global.soe_ref cleanUpMusicPlayer
EndConversation DO_NOT_FIRE
AddStoryPoints 1
$global.soe_completed = true
Call $global.soe_ref updateStage
ShowDefaultVisual
FireBest MarketPostOpen",你的穿梭机返回了 $entityName 上方的$shipOrFleet中。,,
,,,,,,
,,,,,,
# soe Lost Duel,,,,,,
soeFightLose,SOEDuelFinished,$soe_playerLostDuel,Call $global.soe_ref postDuel,"你缓缓醒来。你感到很不舒服，并不是疼痛，而只有肉体错位的怪异感。

一个便携式自动设备在你身边哔哔作响，冰冷的管子镶入了你的身体中。一个模模糊糊的看起来像 Neriene Rao 的人影在问你一些事情。",soe_fightLose1:继续,
soeFightLose1,DialogOptionSelected,$option == soe_fightLose1,,"你大概是靠在长凳上，你想，而有人把制服外套垫在了你的脑袋后。高耸的窗户在暮色中闪闪发光，狂欢者模糊的身影在里面闪动。

恒星镜大概已经被关上了，天空中只有深蓝色的微光。",soe_fightLose2:继续,
soeFightLose2,DialogOptionSelected,$option == soe_fightLose2,BeginConversation neriene_rao,"""来吧，我送你回穿梭机。""

Neriene 把你拉了起来。你刚转了转头，自动装置就开始嗡嗡作响。一种脆弱的健康感充斥着你的身躯。

她小心翼翼地把你带到了一个不起眼的侍者用电梯里，让你回到了你的穿梭机旁。",soe_fightLose3:继续,
