# Smuggling investigation inspector,,,,,
cob_snifferDesc2,COB_PostActionDesc,"$cob_action == hack
$tag:comm_relay",,你从通讯控制台内发出的柔和铃声判断出嗅探器已成功运作.,
cob_snifferDesc3,COB_PostActionDesc,"$cob_action == unhack
$tag:comm_relay",,你从通讯控制台内发出的柔和铃声判断出嗅探器已经脱机.,
cob_hackDesc,COB_PreActionDesc,$cob_action == hack,,"通过对维护短波进行快速扫描就可发现几处可供选择的常见漏洞, 你的通讯官将安装数据收集脚本, 来获取 $shortName 的遥测信息.",
,,,,,
,,,,,
# portside bar stuff,,,,,
bar_optionSel,DialogOptionSelected,$option == marketVisitBar,"FireBest BarShuttleDownPrintDesc
FireBest BarPrintDesc
BarCMD showOptions",,
bar_shuttleDescGeneric,BarShuttleDownPrintDesc,,,"你搭乘了辆班车并到达了中心广场, 很快就找了间人声鼎沸的酒吧.",
bar_descGeneric,BarPrintDesc,,ShowImageVisual space_bar,"刚踏入酒吧, 你就被喧闹的谈话与不时的狂欢声所震撼到. 天花板上发出 柔和嗡嗡声的全息装置不仅将广告映射得到处都是, 还通过随处可见的 玻璃杯与酒瓶折射出耀眼的光芒. 船员们、商人与本地居民或各自围坐 一团或勾肩搭背, 用饮酒这种原始简单的方式来获取谣言、工作以及机遇.",
bar_descGenericInfamous,BarPrintDesc,"$player.atrocities > 1
RollProbability 0.2",ShowImageVisual space_bar,"As you enter the bar you are buffeted by the white-noise of conversation. A spacer at a cheap table looks at you and shock crosses their face. They nudge the merchant on the seat beside, and point. A hush falls over the bar. The ad-holos buzz softly, shining garish highlights through glasses.

Several groups rise and leave, glaring acidly; one spacer spits at your feet, muttering curses. Your guards' hands find their weapons, but nothing more is necessary. You enter the bar, quieter than you found it; most drinkers do their best to pretend they didn't see you.",
bar_descTriTach,BarPrintDesc,$faction.id == tritachyon,ShowImageVisual space_bar,"休息室的墙面上被复杂而精致的镀金几何图形装饰得富丽堂皇, 那些被 冷光灯照射下而映射出神秘淡蓝色的黑色大理石柱, 则毫不费力地悬挂在 半空中. 其中, 无论是处事圆滑的速子企业家或是西装革履的高级职员, 都在为彼此购买价值不菲的鸡尾酒的同时低声谈论着大宗贸易合同的各个 事项. 其中不乏有几位看似误入此处的人正坐在低矮的座位上, 一边小口 饮酒一边局促不安的瞥向从全息投影装置投射出的那些若隐若现的抽象艺术.",
bar_descPirate,BarPrintDesc,$faction.id == pirates,ShowImageVisual pirate_bar,"昏暗的酒吧里杂揉着呼喊、汗水以及嘈杂音乐的脉动. 被污迹斑斑的墙面 所包围着的粗野大汉咆哮着敲打着酒杯, 围做一团的海盗们掏出枪械并 佯装战斗姿态对着面前的同伴们放肆嘲笑. 那些喝得东倒西歪并配备军用 级生化改装的雇佣兵们则将属于他的""轨道轰炸"" 一饮而尽. 而坐在烟雾 缭绕的吧台外看不清面目的匪徒与海盗船长们则得意洋洋的看着这一切.",
bar_descHegemony,BarPrintDesc,$faction.id == hegemony,ShowImageVisual hegemony_bar,"刚踏入这间拥挤但光线充足的酒吧, 你就被墙上那些大多来自核心世界的 装饰用酒瓶所吸引. 店长与不当班的军官们嬉笑着混在一起, 只有身着 制服的店员正不可开交的为这儿的顾客们提供酒水服务. 而一处角落里, 一群海军学员又喊又唱, 绝望地享受着最后一次轮班前的自由时光.",
bar_descDiktat,BarPrintDesc,$faction.id == sindrian_diktat,ShowImageVisual space_bar,"You enter the bar, leaving the noisome propaganda broadcasts of the throughway behind. Off-duty labourers drink away their ration credits dutifully at benches set beneath Diktat insignia. In one corner a cadre of finely dressed officer-bureaucrats calls for another round. Even here, a larger-than-life holo of the Lion of Sindria looks down on you as you decide what to do.",
bar_descPerseanLeague,BarPrintDesc,$faction.id == persean,ShowImageVisual space_bar,"As you enter the bar, you sense a lively tension between the crews from across the League worlds. Dour Kazeronians in fine uniforms drink spirits while proud but poor Mayasurans down pints of rice-beer. A crew of Tylians trade rounds and boasts with a couple Zaganian bridge officers who are making a poor example of Luddic temperance. Glowing displays show media feeds from all the worlds of the League, and their speakers contribute to a dull roar of human white noise.",
bar_descLuddicChurch,BarPrintDesc,$faction.id == luddic_church,ShowImageVisual space_bar,You duck past notices encouraging temperance and restraint as you enter the bar. Someone is playing a stringed instrument in an alcove. A row of handworked samovars along the bar suggest to you that tea is served as often as the weak brew favored by the crew of rough-looking laborers at the bar. Many of the patrons at tables are booths seem to be off-worlders or local unbelievers huddling in the closest analog to a den of sin that can be found.,
bar_descLuddicPath,BarPrintDesc,$faction.id == luddic_path,ShowImageVisual space_bar,"A weathered brute from the local vice squad stares rudely as you pass, but does not stop you as you enter the door. They want you to know that they could shut the place down at any time - but an illicit teahouse-bar is a useful conduit with the commerce required to carry out holy war. Inside it is dim, the ceiling low, and the crowd packed. The scent of drug fumes and cheap liquor compete with bodies that disdain modern enzyme soaps.",
,,,,,
# TriTach Loan Intel,,,,,
ttli_greetingMain,PickGreeting,$ttli_isPlayerContact score:1000,"ShowPersonVisual
CallEvent $ttli_eventRef putValuesInMemory
FireBest PrintTTLIGreeting
FireAll PopulateTTLIOptions
FireAll AdjustTTLIOptions",,
ttli_greetingSoon,PrintTTLIGreeting,,,"The Tri-Tachyon investor appears on your comm-screen and recognizes you immediately.

""Why, hello again, $playerName,"" $heOrShe says. ""I trust your ventures have been profitable?""",
ttli_greetingLater,PrintTTLIGreeting,$ttli_daysRemaining < 60,"SetTextHighlightColors hColor
SetTextHighlights $ttli_repaymentAmount","你的速子债权人出现在通讯面板上并立即对你说道. ""可爱的家伙, 你还活着. 如果现在就能将我们约定的 $ttli_repaymentAmount 还给我, 那就最好不过了.""
",
ttli_greetingSoonMajor,PrintTTLIGreeting,$ttli_isMajorLoan score:100,,"速子投资者出现在你的通讯屏幕上, $heOrShe 正十指交叉, 并等待下文.",
ttli_greetingLaterMajor,PrintTTLIGreeting,"$ttli_isMajorLoan score:100
$ttli_daysRemaining < 60",,"速子投资者出现在你的通讯屏幕上, 欲言又止的 $heOrShe 似乎正想着某些 有趣的事情, 但终究只是笑了笑, 并做了个小动作让你继续说下去.",
ttli_payLoanOpt,PopulateTTLIOptions,,,,0:ttli_payLoan:支付 $ttli_repaymentAmount 以偿还贷款
ttli_extendLoanOpt,PopulateTTLIOptions,!$ttli_loanWasExtended,,,10:ttli_extendLoan:冷静地解释你需要更多的时间来偿还贷款
ttli_notPayingOpt,PopulateTTLIOptions,,,,20:ttli_notPaying:告诉 $himOrHer 你将无法偿还贷款
ttli_neverMindOpt,PopulateTTLIOptions,,,,"100:ttli_neverMind:""对不起, 我找错了人了, 但我会尽快与你联系."""
ttli_disablePayOpt,AdjustTTLIOptions,!CallEvent $ttli_eventRef canPay,"SetEnabled ttli_payLoan false
SetTooltip ttli_payLoan ""你没有足够的星币来偿还贷款.""",,
ttli_payLoan,DialogOptionSelected,$option == ttli_payLoan,"CallEvent $ttli_eventRef payLoan
FireBest TTLIPayLoanResponse",,0:ttli_continue:继续
ttli_payLoanResp,TTLIPayLoanResponse,,,"""合作愉快!"" $heOrShe 咧嘴笑着说道, 在闲聊几句后, 就迅速切断了与你的 通讯链接, 留下的只有正不断旋转的速子徽标与屏幕前发呆的你.",
ttli_payLoanRespMajor,TTLIPayLoanResponse,$ttli_isMajorLoan,,"""有趣, 我们会再见面的."" $heOrShe 微笑着切断了通讯链接.",
ttli_extendLoan,DialogOptionSelected,$option == ttli_extendLoan,"CallEvent $ttli_eventRef extendLoan
CallEvent $ttli_eventRef putValuesInMemory
FireBest TTLIExtendLoanText
CallEvent $ttli_eventRef applyExtendLoanRepLoss",,0:ttli_continue:继续
ttli_extendLoanText,TTLIExtendLoanText,,"SetTextHighlightColors hColor hColor
SetTextHighlights $ttli_extensionDays $ttli_repaymentAmount","$HeOrShe 皱着眉头, 其僵硬的表情看起来如同生化机械在模仿人类失望情绪般木讷. ""我很遗憾听到这个消息, 但..."" $HeOrShe 轻声笑了笑并说道: ""你仍有选择的余地.""

""首先你的还款期限被延长了 $ttli_extensionDays 天, 但所欠额度也增加至 $ttli_repaymentAmount."" 在切断通讯前, 这名速子""投资者""还解释道: ""我非常看重此次交易, 如果你依旧逾期不还, 那我就不得不采取某些特殊行动.""

呆坐在屏幕前的你至今都无法忘记对方切断通讯前那冰冷的目光.",
ttli_extendLoanTextMajor,TTLIExtendLoanText,$ttli_isMajorLoan,"SetTextHighlightColors hColor hColor
SetTextHighlights $ttli_extensionDays $ttli_repaymentAmount","$HeOrShe 完美地皱了皱眉, 然后转过身, 你隐约从屏幕那边听到 $himOrHerself的 低声细语: ""动机还不够充分... 那么该怎么解决这个问题呢?"" 突然出现的 $heOrShe 似乎早已 预料到这种情况, 并宽宏大量地解释道: ""你的还款期限被延长了 $ttli_extensionDays 天, 但所欠 额度被增加到 $ttli_repaymentAmount. 喔, 顺便说一下, 不守信誉的坏家伙 会收到一份加倍的特殊奖励."" 表情奇怪的 $heOrShe 在切断通讯前笑着说道.

看来你以后得小心行事了.",
ttli_notPaying,DialogOptionSelected,$option == ttli_notPaying,"FireBest TTLINotPayingText
CallEvent $ttli_eventRef notPaying",,0:ttli_continue:继续
ttli_notPayingText,TTLINotPayingText,,,"$HisOrHer 的脸在瞬间变成了一副没有任何表情的面具. ""我明白了, 真不幸.""$HeOrShe 若有所思的看了你一小会, 冷声道: ""我不想浪费时间来细数你将 面临的报复."" 冷笑的 $HisOrHer 忽然凑近屏幕: ""真是一笔好买卖.""

随后对方切断了通讯链接.",
ttli_notPayingTextMajor,TTLINotPayingText,$ttli_isMajorLoan,,"$HeOrShe 只是微微歪了歪 $hisOrHer的头, 并让额头挤了条难以察觉的皱纹. ""再见."" 面无表情的 $heOrShe 切断了通讯链接.
",
ttli_endContinue,DialogOptionSelected,$option == ttli_continue,"ShowDefaultVisual
EndConversation",,
ttli_endNeverMind,DialogOptionSelected,$option == ttli_neverMind,"ShowDefaultVisual
EndConversation",满脸尴尬的你急匆匆地切断了通讯链接.,
"# TriTach loan, recorded message on next market visit",,,,,
ttli_noRepaymentNextMarketOpen,MarketPostOpen,$global.ttli_unpaidEventRef != null score:1000,,"当你的 $shipOrFleet 还未切断本地通讯链接时, 你的信息队列里就收到了 一则优先度相当高的警报.",0:ttli_continue2:查看消息记录
ttli_noRepaymentMessage,DialogOptionSelected,$option == ttli_continue2,"CallEvent $global.ttli_unpaidEventRef noPaymentMessage
AddText ""你看到了那位速子投资者, $HisOrHer 的脸如同一副没有任何表情的面具. \""真不幸.\"" $HeOrShe 看上去若有所思并冷声道:\""我不想浪费时间来细数 你将面临的报复.\"" 随后录音结束.""",,0:ttli_continue3:继续
ttli_noRepaymentMessageMajor,DialogOptionSelected,"CallEvent $global.ttli_unpaidEventRef isMajorLoan
$option == ttli_continue2","CallEvent $global.ttli_unpaidEventRef noPaymentMessage
AddText ""你再次想起这个名字, 以及屏幕上出现的这位速子投资者的不老面孔. 在录音结束前, $heOrShe 只说了一句: \""我很失望.""",,0:ttli_continue3:继续
ttli_noRepaymentMessageEnd,DialogOptionSelected,$option == ttli_continue3,"unset $global.ttli_unpaidEventRef
ShowDefaultVisual
EndConversation",,
,,,,,
# TriTach loan bounty hunter,,,,,
ttli_bountyHunterHail,BeginFleetEncounter,"$ttli_bountyHunter score:1000
!$ignorePlayerCommRequests","AddText ""你遇到了 $faction $otherShipOrFleet."" $faction.baseColor
$hailing = true 0",,
ttli_bountyHunterText,OpenCommLink,"$entity.ttli_bountyHunter score:1000
!$entity.ignorePlayerCommRequests","$entity.ignorePlayerCommRequests = true
SetShortcut cutCommLinkNoText ""ESCAPE""","""老板要我带 $entity.ttli_hisOrHer 向你问好."" 赏金猎人冷笑道.

通讯链接在噼啪声中突然中断.",cutCommLinkNoText:继续
,,,,,
"# scientist/AI core bar event, cache interaction",,,,,
saic_openDialog,BeginSalvage,$saic_eventRef != null score:1000,"CallEvent $saic_eventRef putValuesInMemory
FireBest SAICPrintInitialText
ShowDefaultVisual
SetShortcut saic_leave ""ESCAPE""",,"saic_giveCore:将核心放入学者提供的屏蔽箱内, 并尽快离开
saic_takeCore:将 AI 核心留给自己
saic_leave:离开"
saic_initialText,SAICPrintInitialText,,,"你的 $shipOrFleet 到达了$saic_marketOnOrAt $saic_marketName 酒吧内 学者 所提供的坐标点, 正如 $saic_heOrShe 所言, 这处科技藏匿点不仅包含了大量 人之领 时代的产品与技术, 且至今都未 被他人捷足 先登. 不久后, 你收到一则打捞人员的 汇报, 称发现了一个 带有 速子科技标志, 且其半径两米内发射有奇异动态 磁场的上锁箱子.

或许这就是至今都没有任何探险队发现这处藏匿点的原因, 毕竟远程传感器 会错误地将其解读为毫无价值的碎片云. 那么问题来了, 现在的你是遵守 承诺将该 AI 核心放入屏蔽箱内, 并在到达下一港口后将其快递出去, 还是给自己留着? 毕竟那位 '学者' 可并不是什么重要人物.",
saic_leaveSel,DialogOptionSelected,$option == saic_leave,DismissDialog,,
saic_giveCoreSel,DialogOptionSelected,$option == saic_giveCore,,"屏蔽箱随着动力螺栓的啪嗒声而悄然关闭. 并发射出一种一次性编码的 超波脉冲. 你再三确认无误后, 就下达了启程返航的命令. 如果有机会的话, 你想再次与那位学者见面, 看看是否能透露些找到这些藏匿点的小窍门, 当然那时就得确认附近是否有海盗或其他什么人在偷听你们的秘密谈话了.",saic_continueGiveCore:把剩下的东西一并拿走
saic_takeCoreSel,DialogOptionSelected,$option == saic_takeCore,,"你打开了这曾属于速子科技的箱子, 并在其内发现了一个透露着深邃流光的 阿尔法核心, 它看起来依旧充满了活力. 你脸上的微笑逐渐被这冰冷的核心 与脑内浮现出的陌生思想所淹没. 你立即下达了将学者的屏蔽箱从气闸门 那扔出的命令. 如果想在乱世中有所成就, 谎言与背叛才是你真正所需要的.
",saic_continueTakeCore:把剩下的东西一并拿走
saic_continueLootGiveCore,DialogOptionSelected,$option == saic_continueGiveCore,CallEvent $saic_eventRef genLootNoCore,,
saic_continueLootTakeCore,DialogOptionSelected,$option == saic_continueTakeCore,CallEvent $saic_eventRef genLootWithCore,,
,,,,,
# cryosleeper interaction after defeating guardian,,,,,
cryo_infoText,BeginSalvage,$customType == derelict_cryosleeper score:1000,"SetShortcut defaultLeave ESCAPE
$usable = true
SetTextHighlights 10","The long-haul cryosystems were built to last for centuries of interstellar travel so it's no surprise that most of the pod-support machinery reads as functional. While safe sleeper revival is beyond the capability of your fleet, a colony established within 10 light-years of this location could benefit from a huge influx in population if it built facilities to awaken long-haul sleepers.

Your executive officer cautions that it's unknown whether having sleepers make up a large percentage of a colony's population would cause any physical or psychological issues down the line.",100:defaultLeave:离开
,,,,,
# Coronal Tap interaction,,,,,
cTap_defenderDesc,TriggerAutomatedDefenses,$customType == coronal_tap score:1000,SalvageDefenderInteraction,"As your $shipOrFleet moves into a close holding orbit, an executive summary of the hypershunt's specifications is helpfully presented by your TriPad's pseudo-AI assistant.

The bridge sounds an alert as several previously undifferentiated shapes detach themselves from the superstructure and smoothly accelerate towards your fleet just as you finish reading, ""-and for reasons of safety, automated defense drones are no longer a standard feature.""

Your tactical officer waves for your attention, ""We're close enough to the magfield generated by the megastructure that the anticipated combat volume should be unaffected by the star's corona. Mostly. However,"" they examine their console, ""The hostiles, they're... unknown profile. Incoming fast."" They are starting to look concerned, and in a brittle voice say, ""This might be something new, captain.""",
cTap_infoText,BeginSalvage,"$customType == coronal_tap score:1000
!$usable","$crewReq = 1000 0
$metalsReq = 20000 0
$tpReq = 5000 0
ShowResCost crew $crewReq metals $metalsReq true rare_metals $tpReq true","Salvage crews board the structure at key points and soon reports come in of extensive wear and damage. It is difficult to assess the entire structure in detail, but it is clear that it is not operable in its current state.

However, as with most mega-scale Domain technology from the late pre-Collapse era, the $nameInText features fantastic self-repair capabilities which requires only sufficient resources to be made available.",0:cTap_continue:Continue
cTap_infoTextRepaired,BeginSalvage,"$customType == coronal_tap score:1000
$usable
!$beingRepaired",FireBest CTapPrintEffect,This structure appears to be fully functional.,100:defaultLeave:Leave
cTap_infoTextBeingRepaired,BeginSalvage,"$customType == coronal_tap score:1000
$usable
$beingRepaired",FireBest CTapPrintEffect,This structure is currently undergoing automated self-repair which should be completed in short order.,100:defaultLeave:Leave
cTap_printEffect,DialogOptionSelected,$option == cTap_continue,"SetTextHighlights 10 1 ""hypershunt tap""
FireBest CTapCheckCanAfford
FireBest CTapDisableRepairOptionIfNeeded","Your TriPad chimes in with a helpful analysis: if brought online, this structure allows a colony within 10 light-years to establish 1 additional industry, provided it has a hypershunt tap installed and can maintain a healthy supply of transplutonics.

Ancient schematics in the TriPad's memory indicate a particular cargo area dedicated to storing these ""taps"", but salvage crews report that it is empty.

That Tri-Tachyon would have this information so readily available in their standard orbital works expert system database gives you just a moment of pause.","0:cTap_repair:Offload sufficient resources to repair the structure
100:defaultLeave:Leave"
cTapCheckCanAfford,CTapCheckCanAfford,"$player.metals >= $metalsReq
$player.rare_metals >= $tpReq
$player.crew >= $crewReq",$canAfford = true 0,,
cTapDisableRepair,CTapDisableRepairOptionIfNeeded,!$canAfford,SetEnabled cTap_repair false,,
cTapRepairSel,DialogOptionSelected,$option == cTap_repair,"RemoveCommodity metals $metalsReq
RemoveCommodity rare_metals $tpReq
$usable = true
$beingRepaired = true 5
FireBest CTapRepairInitiatedText",,100:defaultLeave:Leave
cTapRepairInitText,CTapRepairInitiatedText,,,"Your crews finish offloading the raw materials and you send an activation signal to the structure's distributed repair nodes.

There's barely any reaction at first, just a smattering of previous undetected relays pinging one another through the superstructure. Your science officer assures you that the repair rate will increase exponentially, pulling up a display showing the relay pings expanding outward and the energy transmission curve steadily rising. After only minutes, despite little visual change, the overall heat output on sensors has increased dramatically. Whatever is quickening in the heart of this celestial machine...  

""Captain,"" your science officer interrupts your thoughts hesitantly, ""We may wish to pull the fleet back by a hundred klicks or so."" You nod and give the order.

The $nameInText should be online in short order.",
,,,,,
,,,,,
"# arrived at market, debt, check whether some crew leaves",,,,,
debt_effectCheck,MarketPostDock,"$tradeMode != NONE
MarketCMD checkDebtEffect score:1000",MarketCMD applyDebtEffect,,
debt_effectContinue,DialogOptionSelected,$option == marketCmd_checkDebtContinue,"ShowDefaultVisual
FireBest MarketPostDock",,
genericMarketArrivalEventContion,DialogOptionSelected,$option == marketArrivalEventContinue,"ShowDefaultVisual
FireBest MarketPostDock",,
,,,,,
"# arrived at market, check whether some mercenary officers try to leave",,,,,
mercs_leavingInitial,MarketPostDock,"$tradeMode != NONE
MarketCMD checkMercsLeaving score:500",,"As your $shipOrFleet docks at $entity.name, you receive a high-priority call from one of the mercenary officers in your employment.",mercs_answer:Accept the comm request
mercs_leavingOpenComm,DialogOptionSelected,$option == mercs_answer,FireBest MercsLeavingGreeting,,
mercs_checkLeaving,MercsLeavingGreeting,,"ShowPersonVisual
FireBest MercLeavingOptions","""Greetings, commander! My contracted time is up, and I'd like to think we've both benefited from the arrangement.

Now, I think I'll have a go at spending all the credits I've earned - little chance to do that cooped up on a ship in the middle of nowhere, is there?""",
mercs_checkLeavingInDebt,MercsLeavingGreeting,$player.inDebt,"ShowPersonVisual
FireBest MercLeavingOptions","""Ah, commander."" $HeOrShe has put on a slightly pained expression, but is clearly willing to power through an uncomfortable conversation.

""Please accept my condolences for your current state of financial insolvency.

As per the conditions set out in our agreement, I now have with the option to terminate our contract - an option that I am choosing to exercise.""",
mercs_leavingOptions,MercLeavingOptions,,"SetStoryOption mercs_convince 1 convinceMerc ui_char_spent_story_point_leadership ""Extended mercenary officer's contract""",,"mercs_convince:Convince $himOrHer to extend the contract
mercs_letGo:Wish $himOrHer well in $hisOrHer future endeavors
mercs_letGoJerk:Tell $himOrHer off for $hisOrHer disloyalty"
mercs_convincedOpt,DialogOptionSelected,$option == mercs_convince,"MarketCMD convinceMercToStay
ShowDefaultVisual
EndConversation DO_NOT_FIRE","With a charismatic display of appeal to $hisOrHer ambition and ego, along with the implication - not promise - that good fortune is just around the corner, you're able to convince $himOrHer to sign an extension to the contract.",mercs_leaveContinue:Continue
mercs_letGoOpt,DialogOptionSelected,$option == mercs_letGo,"MarketCMD mercLeaves
ShowDefaultVisual
EndConversation DO_NOT_FIRE","You accept $hisOrHer decision professionally and, after exchanging a few pleasantries, cut the comm link.",mercs_leaveContinue:Continue
mercs_letGoOptJerk,DialogOptionSelected,$option == mercs_letGoJerk,"MarketCMD mercLeaves
$player.wasJerkToMerc = true 1000
ShowDefaultVisual
EndConversation DO_NOT_FIRE","The mercenary seems none too pleased by the dressing-down, as evidenced by $himOrHer cutting the connection while you were in the middle of a particularly scathing analysis of $hisOrHer ancestry.",mercs_leaveContinue:Continue
mercs_leaveContinue,DialogOptionSelected,$option == mercs_leaveContinue,FireBest MarketPostDock,,
,,,,,
"# delivery mission, arrived at market",,,,,
delivery_checkCompletion,MarketPostDock,"$tradeMode != NONE
DeliveryMission checkCompletion score:100",,,deliveryMission_continue:Continue
delivery_checkCompletionCont,DialogOptionSelected,$option == deliveryMission_continue,DeliveryMission completeMissions,,
delivery_completedButNoDocking,MarketPostDock,"!$delivery_noCompleteShown
$tradeMode == NONE
DeliveryMission checkCompletion score:100","$delivery_noCompleteShown = true 0
FireBest MarketPostDock",你无法在这种情况下完成运输合同.,
,,,,,
# failed delivery bounty hunter,,,,,
dmi_bountyHunterHail,BeginFleetEncounter,"$dmi_bountyHunter score:1000
!$ignorePlayerCommRequests","AddText ""你遇到了 $faction $otherShipOrFleet."" $faction.baseColor
$hailing = true 0",,
dmi_bountyHunterText,OpenCommLink,"$entity.dmi_bountyHunter score:1000
!$entity.ignorePlayerCommRequests","$entity.ignorePlayerCommRequests = true
SetShortcut cutCommLinkNoText ""ESCAPE""","""$entity.dmi_name 叫我好好替 $entity.dmi_hisOrHer '问候'你一下, "" $entity.dmi_hunter 咆哮到. ""如果你还没想起 $entity.dmi_himOrHer 是谁, 但你应该记得某人曾委托你运送过 $entity.dmi_commodity!""

通讯链接在噼啪声中被骤然切断.",cutCommLinkNoText:继续
,,,,,
# red planet story event - talk to pilot,,,,,
psi_pilotGreeting,PickGreeting,$psi_isPilot score:1000,"ShowPersonVisual
CallEvent $psi_eventRef prepare
$talkedTo = true
SetShortcut cutCommLink ""ESCAPE""","$personName 回头看了你一眼, 并继续埋头苦干, 你从不太清晰的通讯 屏幕内看到了 $personFirstName 正从事着比那只会喝闷酒的同伴更有 意义的维修作业. 不一会儿 $HeOrShe 停止了手头的工作并走到屏幕前, ""所以...  你已经知道那个故事了."" $HeOrShe 平静地说道, 随后 $HeOrShe 叹了口气: ""要是能让那该死的破烂篓子闭嘴该多好...""

""不过我并不担心这会给我惹上什么麻烦, 因为你不是第一个来找我的人, 但这情报并不是免费的, 所以那个星球的位置对你来说值多少星币?""","0:psi_barter:Barter with $personName then consider the price
1:cutCommLink:""Forget it."" Cut the comm-link"
psi_pilotGreetingTalkedTo,PickGreeting,"$psi_isPilot score:1000
$talkedTo","ShowPersonVisual
CallEvent $psi_eventRef prepare
SetShortcut cutCommLink ""ESCAPE""","""又是你, 所以你准备好足够的星币了吗?""","0:psi_barter:Barter with $personName, then consider the price
1:cutCommLink:""Forget it."" Cut the comm-link"
psi_pilotBarter,DialogOptionSelected,$option == psi_barter,"SetTextHighlights $psi_credits
FireBest PSIDisablePayOptionIfNeeded
SetShortcut cutCommLink ""ESCAPE""","你开始与 $himOrHer 讨价还价起来, 并声称那个红色行星上有未知的敌对势力, 且 $himOrHer 也已经把情报卖给了别人. ""好吧, 好吧."" $heOrShe 无奈的摆了摆手, 并说道: ""爱冒险的舰长, 你赢了.""

最后, 你们在 $psi_credits 这个数字上达成了一致.","0:psi_pay:支付 $psi_credits 来获取神秘红色行星的具体位置
1:cutCommLink:拒绝其提议"
psi_disableIfCanNotPay,PSIDisablePayOptionIfNeeded,!CallEvent $psi_eventRef canPay,"SetEnabled psi_pay false
SetTextHighlightColors bad
SetTextHighlights $psi_credits
AddText ""不幸的是, 你现在手头仅有 $psi_playerCredits 可用.""
SetTextHighlights $psi_playerCredits",,
psi_payPilot,DialogOptionSelected,$option == psi_pay,"CallEvent $psi_eventRef payPilot
ShowDefaultVisual
EndConversation","在将星币转入对方账户后, 你就收到了需要的行星坐标. ""很高兴认识你""

$personName 在你回应前就切断了通讯链接.",
,,,,,
# red planet interaction,,,,,
psi_redPlanetOpenDialog,OpenInteractionDialog,$psi_planet score:1000,"SalvageGenFromSeed
ShowDefaultVisual
FireBest SalvageCheckHostile","你的 $shipOrFleet 停在了 $entityName 的一处稳定轨道旁.

传感器很难对面前这些包裹于整颗行星表面上的巨型""薄膜""做出准确评估. 随后你的首席科研人员主动将一些含有奇特参数的干涉液小心地置入其中, 数秒后, 被影响的区域奇迹般的转变成了绿色, 尽管只维持了短短一瞬, 但也成功让亚人工智能初步识别出一种具有高度不寻常性质却极其稳定的 行星级能量护盾.",
psi_defenderDesc,TriggerAutomatedDefenses,$psi_planet score:1000,SalvageDefenderInteraction,"当 $shipOrFleet 准备深入此处时, 你的传感器面板上却骤然出现大量暗红色的小点.",
psi_continuePostDefenders,BeatDefendersContinue,$psi_planet score:1000,,"你的 $shipOrFleet 成功靠近了 $entityName, 且期间并没有遭遇到任何意外.
",0:salBeatDefendersContinue:继续
psi_beatDefenders,BeginSalvage,$psi_planet score:1000,SetShortcut defaultLeave ESCAPE,"在经过更细致的扫描后发现, 该能量场的密度并非完全一致, 但也可能由于 地表上的部分供电模块因年久失修而损坏所造成的. 随后你的工作人员表示 他们接受到一则通过地面基站所发射的遇险信号.

看起来因设备老化, 使你收到的这则信息内容不仅语句重复且部分乱码. 但这残破的信息内仍保留有部分重要情报: 部分研究人员被困于此处 - 一处秘密的速子研究机构 - 拥有最尖端的全自动安全防御系统 -      因第一次 AI 战争的打响而被莫名执行的最高应急命令 - 必须击落任何试图离开该行星的星舰.","0:psi_explore:派遣打捞队前往主控中心
100:defaultLeave:离开"
psi_exploreFacility,DialogOptionSelected,$option == psi_explore,,"你派遣了一艘带有应急护盾发生器的穿梭机穿过了护盾的一处薄弱点. 并成功在主控中心安全着落. 机组人员很快就突破该设施并彻底关闭护盾, 随后, 大批载有重型机械的大型星舰纷纷着陆, 打捞作业将会迅速展开.",0:psi_salvage:进行打捞作业
psi_salvage,DialogOptionSelected,$option == psi_salvage,RedPlanet genLoot,,
,,,,,
# salvage operations on planets with ruins,,,,,
salRuins_scattered,PopulateOptions,"$market.isSurveyed
$market.isPlanetConditionMarketOnly
$market.mc:ruins_scattered
!$market.ruinsExplored","$salvageSpecId = ruins_scattered
FireBest DisableRuinsExploreIfNeeded","零散破碎的圆顶城市散布于表面之上, 也许里面就藏有一些有价值的物资.",5:salExplore:探索废墟
salRuins_widespread,PopulateOptions,"$market.isSurveyed
$market.isPlanetConditionMarketOnly
$market.mc:ruins_widespread
!$market.ruinsExplored","$salvageSpecId = ruins_widespread
FireBest DisableRuinsExploreIfNeeded","根据雷达上那些辐射源光点, 你可以在 $market 找到不少发泡结构 和独特的复合硬质合金轧辊, 而这就是 人之领 后期扩张时努力殖民的证据.
",5:salExplore:探索废墟
salRuins_extensive,PopulateOptions,"$market.isSurveyed
$market.isPlanetConditionMarketOnly
$market.mc:ruins_extensive
!$market.ruinsExplored","$salvageSpecId = ruins_extensive
FireBest DisableRuinsExploreIfNeeded","$market 的整个表面布满了城市的废墟, 从破碎的市中心一直延伸 出去, 可以发现不少断裂的铁轨线, 废弃工厂, 水培农场以及通讯塔的骨架.",5:salExplore:探索废墟
